59.97,240.10
60.00,240.16
59.96,240.22
60.02,239.89
60.16,239.90
59.96,239.43
59.93,239.37
59.69,239.85
59.86,240.60
60.28,240.66
60.14,240.65
59.84,240.55
60.09,239.85
59.90,239.86
60.05,238.76
60.02,238.68
60.15,239.79
59.90,241.09
60.00,240.30
60.17,239.52
60.00,239.44
59.71,239.82
60.01,240.15
60.20,240.41
59.84,240.20
60.09,240.77
59.94,240.74
60.06,240.55
59.94,240.15
59.84,239.93
59.99,238.87
60.14,239.75
59.99,240.60
59.81,239.93
60.17,239.84
60.15,239.59
59.85,239.61
59.99,239.93
60.09,240.26
60.02,240.26
59.71,240.71
59.98,240.57
