60.13,239.56
60.23,239.92
59.61,240.26
59.72,240.22
59.99,240.05
60.25,239.56
59.98,240.19
59.86,239.90
59.86,240.18
60.19,239.52
60.20,239.90
59.61,240.25
59.76,240.32
59.90,240.17
60.29,239.52
60.00,240.27
59.78,239.95
59.84,240.20
60.00,239.53
60.00,240.26
60.29,240.51
59.74,239.90
59.76,239.61
60.05,239.94
60.07,240.28
60.29,239.60
59.58,239.97
59.77,239.91
59.91,240.28
60.04,240.29
60.31,239.77
59.99,239.61
59.71,239.62
59.88,240.27
59.99,240.53
60.13,240.30
60.26,239.90
59.80,239.87
59.94,239.71
59.73,239.81
60.07,240.23
60.02,240.21
60.12,240.21
60.25,240.05
59.69,240.12
60.07,239.87
59.69,240.09
59.88,239.71
59.86,239.92
60.02,240.24
60.20,240.28
60.18,240.06
59.79,239.90
59.62,239.90
59.80,239.49
59.95,239.99
60.41,239.82
59.64,240.21
60.15,240.00
59.67,239.90
60.29,239.50
59.69,240.02
60.31,240.78
59.80,240.22
59.70,239.61
60.08,240.30
60.17,240.16
59.76,239.77
59.64,239.53
60.26,239.91
60.00,239.96
59.73,240.07
60.09,239.76
60.15,239.93
59.76,240.22
60.00,240.00
60.19,239.87
59.74,240.27
59.86,239.94
60.19,239.90
59.68,240.37
59.90,239.93
60.16,239.89
59.69,240.27
59.98,239.91
60.17,239.96
59.74,240.25
59.93,239.88
60.18,240.17
59.67,240.22
59.71,240.07
60.17,240.27
59.97,240.28
59.78,240.21
59.68,239.55
60.04,239.97
60.30,240.30
60.00,240.21
59.87,239.93
59.74,239.54
59.90,239.87
60.26,240.27
60.17,240.30
59.91,239.92
59.69,239.69
59.85,239.50
60.26,240.03
59.90,240.22
60.01,240.27
59.72,239.76
60.11,239.37
60.20,239.92
59.74,240.21
59.88,239.70
60.22,239.94
59.79,240.00
60.12,239.77
60.15,240.25
59.69,240.14
60.15,239.56
60.00,240.07
59.74,239.87
60.17,239.92
60.02,240.60
59.88,239.93
60.29,239.82
59.84,240.28
59.70,239.90
60.24,239.93
60.06,240.44
59.66,240.04
60.01,239.83
60.07,240.12
59.76,239.91
59.95,240.02
60.02,239.84
59.89,240.25
59.84,240.28
59.94,240.47
60.17,239.92
60.05,239.81
60.03,239.87
59.90,239.93
60.06,240.28
60.04,240.30
59.83,239.46
59.84,239.84
60.05,239.54
60.03,239.95
60.06,240.58
60.08,240.60
59.58,240.61
59.87,239.57
59.97,238.88
60.24,239.65
59.99,240.24
60.17,240.66
60.07,240.70
59.68,239.20
60.01,239.60
60.15,240.29
59.70,240.27
59.81,240.20
60.21,239.62
60.11,239.93
59.71,239.39
59.93,239.87
60.21,240.52
60.19,240.60
59.67,239.38
60.13,239.93
59.69,239.51
60.05,240.31
59.92,239.88
59.83,239.94
59.99,240.43
60.06,239.94
59.93,239.94
60.02,239.90
59.93,239.97
60.00,240.03
59.99,239.99
60.04,240.11
60.02,239.93
59.89,239.60
59.58,239.92
60.15,240.61
60.03,239.91
60.00,239.25
59.99,239.47
60.00,239.79
59.69,240.62
60.14,240.80
60.00,240.26
60.00,239.59
60.05,239.75
60.01,239.59
59.76,240.56
59.89,240.47
60.15,240.30
59.82,240.43
60.02,240.40
60.04,239.72
59.97,239.23
59.95,239.46
59.97,239.92
